record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,budget_breach
finops-budget-079-00885,2026-06-14,project-11,cloud-sql,europe-west1,prod,platform,quality,24.46,9.04,0.551,82.026,60.901,1
finops-budget-079-00886,2026-06-15,project-07,gke,global,prod,finops,cost,46.246,13.305,0.552,156.065,89.311,1
finops-budget-079-00887,2026-06-16,project-24,pubsub,us-east1,prod,security,latency,52.933,10.454,0.727,51.092,75.815,1
finops-budget-079-00888,2026-06-17,project-04,pubsub,europe-west1,prod,finops,cost,60.852,7.053,0.401,19.974,54.703,0
finops-budget-079-00889,2026-06-18,project-13,pubsub,asia-south1,prod,data,security,48.791,7.975,0.537,114.723,71.211,1
finops-budget-079-00890,2026-06-19,project-20,cloud-run,europe-west1,dev,platform,latency,47.288,6.739,0.597,155.14,75.795,1
finops-budget-079-00891,2026-06-20,project-05,cloud-sql,europe-west1,sandbox,mlops,reliability,35.752,12.306,0.764,166.472,92.244,1
finops-budget-079-00892,2026-06-21,project-22,cloud-sql,asia-south1,prod,platform,reliability,78.815,18.598,0.496,172.923,100,1
finops-budget-079-00893,2026-06-22,project-11,pubsub,us-east1,staging,data,security,29.373,6.461,0.476,128.305,60.727,0
finops-budget-079-00894,2026-06-23,project-23,cloud-run,us-east1,dev,mlops,cost,46.695,6.245,0.248,173.245,64.86,1
finops-budget-079-00895,2026-06-24,project-21,cloud-sql,europe-west1,dev,finops,quality,74.097,6.491,0.713,138.423,86.221,1
finops-budget-079-00896,2026-06-25,project-19,pubsub,asia-south1,sandbox,finops,reliability,63.586,3.249,0.478,99.672,61.102,0
finops-budget-079-00897,2026-06-26,project-24,cloud-sql,us-central1,dev,mlops,cost,54.302,15.535,0.895,112.881,100,1
finops-budget-079-00898,2026-06-27,project-01,gke,us-east1,prod,finops,security,82.515,5.768,0.488,216.561,91.001,1
finops-budget-079-00899,2026-06-28,project-23,pubsub,us-central1,dev,mlops,cost,19.498,9.528,0.474,106.188,61.132,0
finops-budget-079-00900,2026-06-29,project-03,pubsub,us-east1,prod,data,reliability,91.567,10.486,0.839,139.755,100,1
finops-budget-079-00901,2026-01-01,project-18,cloud-sql,us-east1,dev,mlops,reliability,34.746,7.373,0.773,171.63,81.449,1
finops-budget-079-00902,2026-01-02,project-12,cloud-run,us-central1,sandbox,mlops,cost,92.015,8.652,0.724,188.021,100,1
finops-budget-079-00903,2026-01-03,project-03,compute,us-central1,dev,data,cost,44.725,7.741,1.001,154.495,91.282,1
finops-budget-079-00904,2026-01-04,project-20,pubsub,global,prod,finops,quality,76.615,7.299,0.932,75.394,87.461,1
finops-budget-079-00905,2026-01-05,project-21,cloud-run,asia-south1,dev,platform,latency,44.164,10.724,0.481,277.164,97.735,1
finops-budget-079-00906,2026-01-06,project-04,compute,asia-south1,dev,data,cost,20.604,7.619,0.751,86.123,63.834,0
finops-budget-079-00907,2026-01-07,project-11,bigquery,us-central1,dev,mlops,security,57.415,6.677,0.308,85.861,58.976,1
finops-budget-079-00908,2026-01-08,project-22,cloud-run,global,prod,security,quality,67.278,4.383,0.741,104.426,74.938,1
finops-budget-079-00909,2026-01-09,project-23,cloud-run,us-east1,dev,mlops,cost,65.981,4.306,0.56,61.574,61.72,0
finops-budget-079-00910,2026-01-10,project-19,vertex-ai,asia-south1,staging,platform,latency,75.21,18.098,0.719,133.656,100,1
finops-budget-079-00911,2026-01-11,project-05,vertex-ai,asia-south1,dev,backend,latency,53.169,7.847,0.767,104.307,78.975,1
finops-budget-079-00912,2026-01-12,project-07,cloud-sql,global,dev,mlops,cost,42.615,14.668,0.503,203.011,96.351,1
finops-budget-079-00913,2026-01-13,project-11,bigquery,global,prod,finops,security,26.267,8.261,0.592,86.696,61.832,1
finops-budget-079-00914,2026-01-14,project-20,cloud-run,global,dev,security,reliability,53.889,4.727,0.519,96.165,62.08,0
finops-budget-079-00915,2026-01-15,project-05,bigquery,global,dev,mlops,reliability,58.306,13.546,0.755,107.832,94.165,1
finops-budget-079-00916,2026-01-16,project-14,cloud-run,us-east1,prod,finops,latency,88.18,4.818,0.666,179.546,91.599,1
finops-budget-079-00917,2026-01-17,project-13,cloud-sql,asia-south1,prod,security,quality,90.927,8.789,0.744,0.0,78.372,1
finops-budget-079-00918,2026-01-18,project-19,cloud-run,asia-south1,staging,backend,reliability,0.723,8.92,0.542,48.735,47.144,0
finops-budget-079-00919,2026-01-19,project-19,cloud-run,us-east1,dev,security,security,27.964,9.88,0.53,180.607,77.729,1
finops-budget-079-00920,2026-01-20,project-07,compute,us-central1,prod,mlops,latency,74.833,6.425,0.474,63.461,67.028,1
finops-budget-079-00921,2026-01-21,project-03,gke,us-central1,dev,mlops,latency,58.269,12.361,0.537,138.254,88.194,1
finops-budget-079-00922,2026-01-22,project-10,gke,global,dev,security,cost,67.305,6.778,0.403,138.902,73.734,1
finops-budget-079-00923,2026-01-23,project-03,cloud-run,asia-south1,prod,mlops,cost,69.511,3.209,0.555,174.994,76.761,0
finops-budget-079-00924,2026-01-24,project-17,cloud-run,global,sandbox,backend,cost,20.444,7.778,0.31,8.028,37.325,0
finops-budget-079-00925,2026-01-25,project-03,gke,us-central1,staging,backend,latency,0.0,16.074,0.525,142.751,76.699,1
finops-budget-079-00926,2026-01-26,project-20,vertex-ai,us-east1,staging,data,reliability,8.505,4.625,0.206,141.864,41.667,0
finops-budget-079-00927,2026-01-27,project-15,pubsub,us-east1,dev,security,cost,40.81,16.167,0.99,125.932,100,1
finops-budget-079-00928,2026-01-28,project-21,pubsub,us-east1,staging,security,cost,56.133,8.212,0.519,128.826,75.76,1
finops-budget-079-00929,2026-01-29,project-21,compute,asia-south1,prod,platform,reliability,51.438,14.255,0.52,110.383,85.562,1
finops-budget-079-00930,2026-01-30,project-16,vertex-ai,europe-west1,staging,platform,security,56.825,7.865,0.616,0.0,59.8,0
finops-budget-079-00931,2026-01-31,project-10,gke,global,prod,mlops,security,90.567,6.907,0.485,15.333,67.026,0
finops-budget-079-00932,2026-02-01,project-14,bigquery,us-east1,dev,platform,cost,62.997,15.505,0.71,116.915,100,1
finops-budget-079-00933,2026-02-02,project-19,vertex-ai,europe-west1,sandbox,finops,security,56.301,8.499,0.51,128.687,76.153,1
finops-budget-079-00934,2026-02-03,project-09,compute,us-east1,sandbox,mlops,latency,34.982,10.223,0.472,53.216,60.378,1
finops-budget-079-00935,2026-02-04,project-11,vertex-ai,global,dev,finops,quality,18.501,6.585,0.419,212.896,67.553,1
finops-budget-079-00936,2026-02-05,project-11,vertex-ai,global,prod,mlops,security,100.442,14.341,0.351,67.062,90.682,1
finops-budget-079-00937,2026-02-06,project-17,gke,global,staging,finops,reliability,46.389,14.698,0.579,111.02,86.987,1
finops-budget-079-00938,2026-02-07,project-19,compute,global,dev,finops,cost,68.768,8.902,0.589,106.39,80.97,1
finops-budget-079-00939,2026-02-08,project-09,pubsub,us-east1,dev,finops,cost,11.762,10.587,0.633,47.113,57.845,0
finops-budget-079-00940,2026-02-09,project-17,pubsub,global,prod,backend,latency,70.314,4.962,0.749,90.976,75.67,1
finops-budget-079-00941,2026-02-10,project-03,vertex-ai,global,sandbox,mlops,cost,45.141,4.404,0.342,177.103,63.873,0
finops-budget-079-00942,2026-02-11,project-04,bigquery,us-central1,prod,mlops,security,61.732,3.465,0.432,72.627,55.403,0
finops-budget-079-00943,2026-02-12,project-11,cloud-sql,asia-south1,prod,backend,quality,61.324,15.22,0.123,50.199,68.602,1
finops-budget-079-00944,2026-02-13,project-08,bigquery,global,sandbox,platform,quality,54.745,8.45,0.729,182.719,91.039,1
finops-budget-079-00945,2026-02-14,project-02,cloud-run,global,staging,platform,quality,9.99,9.705,0.47,132.657,61.937,0
finops-budget-079-00946,2026-02-15,project-07,cloud-run,us-central1,dev,security,quality,31.814,9.884,0.347,151.586,68.449,1
finops-budget-079-00947,2026-02-16,project-04,cloud-run,asia-south1,staging,finops,security,7.726,8.363,0.427,123.568,55.183,0
finops-budget-079-00948,2026-02-17,project-02,compute,asia-south1,staging,mlops,reliability,34.466,5.857,0.745,100.944,66.525,1
finops-budget-079-00949,2026-02-18,project-02,compute,asia-south1,dev,mlops,quality,28.198,18.805,0.48,115.99,87.463,1
finops-budget-079-00950,2026-02-19,project-11,compute,europe-west1,dev,security,latency,45.295,4.279,0.649,133.735,68.056,0
finops-budget-079-00951,2026-02-20,project-11,cloud-sql,global,staging,platform,security,11.64,7.975,0.669,103.912,61.251,0
finops-budget-079-00952,2026-02-21,project-14,pubsub,us-east1,dev,backend,reliability,37.533,6.806,0.26,101.759,52.957,0
finops-budget-079-00953,2026-02-22,project-12,pubsub,us-central1,dev,platform,reliability,15.235,17.606,0.706,179.76,97.338,1
finops-budget-079-00954,2026-02-23,project-01,bigquery,us-central1,sandbox,backend,reliability,33.115,5.678,0.743,175.164,76.389,1
finops-budget-079-00955,2026-02-24,project-18,pubsub,global,sandbox,finops,reliability,50.98,8.658,0.349,65.638,59.832,0
finops-budget-079-00956,2026-02-25,project-23,compute,global,staging,finops,cost,41.189,9.614,0.406,193.816,79.324,1
finops-budget-079-00957,2026-02-26,project-04,compute,asia-south1,prod,security,cost,32.618,13.811,0.441,125.226,77.339,1
finops-budget-079-00958,2026-02-27,project-07,compute,global,prod,mlops,cost,58.237,4.357,0.287,44.504,47.084,0
finops-budget-079-00959,2026-02-28,project-13,bigquery,global,staging,data,latency,55.509,16.246,0.636,72.612,90.185,1
finops-budget-079-00960,2026-03-01,project-08,compute,us-central1,sandbox,backend,reliability,23.649,12.422,0.449,67.171,62.773,1
finops-budget-079-00961,2026-03-02,project-14,bigquery,global,staging,backend,quality,56.019,8.503,0.574,71.462,69.959,1
finops-budget-079-00962,2026-03-03,project-04,cloud-run,us-central1,staging,mlops,security,33.702,18.466,0.297,130.772,84.349,1
finops-budget-079-00963,2026-03-04,project-07,compute,global,prod,platform,reliability,36.028,7.106,0.613,41.835,56.746,0
finops-budget-079-00964,2026-03-05,project-14,gke,europe-west1,prod,platform,reliability,55.782,10.369,0.779,70.547,81.271,1
finops-budget-079-00965,2026-03-06,project-15,gke,europe-west1,prod,mlops,cost,48.586,10.383,0.205,181.658,74.899,1
finops-budget-079-00966,2026-03-07,project-17,cloud-sql,europe-west1,staging,backend,security,34.158,13.466,0.471,83.335,72.014,0
finops-budget-079-00967,2026-03-08,project-12,bigquery,europe-west1,staging,security,cost,50.998,8.408,0.8,21.707,68.634,0
finops-budget-079-00968,2026-03-09,project-08,compute,us-central1,staging,backend,latency,25.969,10.341,0.764,80.714,71.729,1
finops-budget-079-00969,2026-03-10,project-09,cloud-sql,europe-west1,prod,finops,latency,67.863,9.01,0.527,100.623,77.895,1
finops-budget-079-00970,2026-03-11,project-12,cloud-run,us-east1,prod,security,latency,33.244,8.962,0.099,26.129,39.822,0
finops-budget-079-00971,2026-03-12,project-18,pubsub,us-east1,staging,mlops,quality,53.868,14.841,0.618,64.84,84.569,1
finops-budget-079-00972,2026-03-13,project-11,compute,global,staging,backend,cost,79.736,8.36,0.461,103.926,78.705,1
finops-budget-079-00973,2026-03-14,project-02,vertex-ai,asia-south1,sandbox,security,reliability,50.756,6.56,0.665,66.006,65.972,1
finops-budget-079-00974,2026-03-15,project-13,vertex-ai,us-east1,dev,platform,security,24.598,8.266,0.94,56.774,69.076,0
finops-budget-079-00975,2026-03-16,project-04,vertex-ai,us-east1,dev,mlops,latency,62.202,7.409,0.699,127.847,82.168,1
finops-budget-079-00976,2026-03-17,project-20,gke,europe-west1,prod,security,security,64.447,23.606,0.256,99.349,100,1
finops-budget-079-00977,2026-03-18,project-21,cloud-sql,us-east1,prod,mlops,security,65.271,5.351,0.538,41.419,60.201,1
finops-budget-079-00978,2026-03-19,project-03,pubsub,europe-west1,dev,platform,reliability,53.204,19.868,0.37,191.333,100,1
finops-budget-079-00979,2026-03-20,project-15,bigquery,us-east1,dev,finops,quality,74.959,10.867,0.351,160.176,87.236,1
finops-budget-079-00980,2026-03-21,project-14,gke,us-east1,prod,backend,cost,52.52,3.318,0.428,155.777,63.821,1
finops-budget-079-00981,2026-03-22,project-20,gke,us-east1,sandbox,mlops,security,45.733,11.398,0.596,143.604,84.404,1
finops-budget-079-00982,2026-03-23,project-10,bigquery,europe-west1,sandbox,mlops,security,59.693,6.412,0.912,139.57,88.128,1
finops-budget-079-00983,2026-03-24,project-21,gke,global,sandbox,data,quality,55.592,5.126,0.706,22.945,59.474,0
finops-budget-079-00984,2026-03-25,project-05,compute,asia-south1,staging,backend,reliability,55.45,10.242,0.668,104.282,81.893,1
finops-budget-079-00985,2026-03-26,project-22,compute,global,sandbox,data,cost,19.594,4.816,0.758,104.302,59.836,0
finops-budget-079-00986,2026-03-27,project-22,bigquery,europe-west1,prod,platform,latency,49.117,12.829,0.532,102.273,80.66,1
finops-budget-079-00987,2026-03-28,project-22,vertex-ai,global,prod,platform,security,66.016,5.225,0.724,170.016,85.431,1
finops-budget-079-00988,2026-03-29,project-20,pubsub,global,prod,data,latency,74.24,9.678,0.387,166.465,86.387,1
finops-budget-079-00989,2026-03-30,project-18,compute,us-central1,prod,finops,cost,39.867,9.541,0.789,129.096,82.657,1
finops-budget-079-00990,2026-03-31,project-24,cloud-sql,us-east1,dev,security,quality,62.82,11.902,0.532,77.106,79.623,1
finops-budget-079-00991,2026-04-01,project-02,cloud-run,global,prod,finops,cost,70.464,23.565,0.426,153.588,100,1
finops-budget-079-00992,2026-04-02,project-22,cloud-sql,asia-south1,prod,platform,cost,9.735,6.854,0.417,77.429,45.287,0
finops-budget-079-00993,2026-04-03,project-04,cloud-run,asia-south1,sandbox,platform,reliability,31.822,9.991,0.383,95.688,61.81,0
finops-budget-079-00994,2026-04-04,project-01,vertex-ai,global,sandbox,mlops,security,45.491,28.319,0.595,106.113,100,1
finops-budget-079-00995,2026-04-05,project-16,cloud-run,europe-west1,dev,security,latency,36.731,19.327,0.584,214.693,100,1
finops-budget-079-00996,2026-04-06,project-05,bigquery,us-central1,dev,data,cost,39.087,8.827,0.572,97.38,68.498,0
finops-budget-079-00997,2026-04-07,project-20,gke,europe-west1,sandbox,platform,latency,42.529,3.311,0.729,134.314,67.713,0
finops-budget-079-00998,2026-04-08,project-23,compute,asia-south1,staging,mlops,reliability,43.8,15.102,0.748,38.542,82.369,1
finops-budget-079-00999,2026-04-09,project-11,bigquery,global,prod,data,reliability,27.233,7.273,0.681,142.538,71.124,1
finops-budget-079-01000,2026-04-10,project-22,compute,asia-south1,staging,security,quality,44.534,7.698,0.382,67.804,56.807,0
