record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,budget_breach
finops-budget-089-00886,2026-06-15,project-16,bigquery,asia-south1,prod,mlops,cost,38.657,5.693,0.488,157.346,66.84,1
finops-budget-089-00887,2026-06-16,project-13,compute,us-east1,dev,backend,latency,71.236,9.896,0.872,51.021,85.984,1
finops-budget-089-00888,2026-06-17,project-18,cloud-sql,us-east1,dev,platform,security,15.92,4.972,0.454,175.483,58.655,0
finops-budget-089-00889,2026-06-18,project-11,bigquery,europe-west1,staging,platform,reliability,52.56,9.072,0.358,109.089,68.003,1
finops-budget-089-00890,2026-06-19,project-16,pubsub,europe-west1,prod,finops,latency,55.217,11.332,0.784,19.845,76.101,1
finops-budget-089-00891,2026-06-20,project-12,vertex-ai,global,staging,security,security,31.606,11.364,0.584,145.566,79.246,1
finops-budget-089-00892,2026-06-21,project-02,cloud-run,us-east1,sandbox,platform,cost,38.523,5.111,0.622,218.711,79.074,1
finops-budget-089-00893,2026-06-22,project-17,pubsub,us-central1,prod,backend,reliability,66.178,6.482,0.92,122.908,88.411,1
finops-budget-089-00894,2026-06-23,project-08,cloud-sql,global,sandbox,finops,quality,55.593,6.187,0.578,172.192,79.235,1
finops-budget-089-00895,2026-06-24,project-15,pubsub,us-east1,dev,backend,quality,82.719,12.28,0.928,76.457,100,1
finops-budget-089-00896,2026-06-25,project-19,vertex-ai,us-central1,sandbox,data,reliability,79.987,5.034,0.756,147.645,87.733,1
finops-budget-089-00897,2026-06-26,project-14,vertex-ai,global,prod,data,security,48.825,7.173,0.286,124.756,62.029,1
finops-budget-089-00898,2026-06-27,project-22,vertex-ai,us-central1,prod,mlops,security,59.451,8.6,0.501,40.577,64.327,1
finops-budget-089-00899,2026-06-28,project-04,gke,global,prod,platform,quality,77.464,8.237,0.559,97.255,80.08,1
finops-budget-089-00900,2026-06-29,project-05,bigquery,us-central1,dev,data,quality,57.669,9.671,0.821,151.409,93.565,1
finops-budget-089-00901,2026-01-01,project-24,vertex-ai,asia-south1,sandbox,data,latency,25.598,16.87,0.532,118.057,84.159,1
finops-budget-089-00902,2026-01-02,project-08,pubsub,us-east1,prod,platform,security,65.747,9.476,0.346,163.006,81.004,1
finops-budget-089-00903,2026-01-03,project-22,cloud-run,global,staging,data,latency,77.467,17.079,0.817,50.449,100,1
finops-budget-089-00904,2026-01-04,project-14,cloud-run,us-central1,dev,mlops,cost,59.43,5.348,0.542,122.14,70.061,0
finops-budget-089-00905,2026-01-05,project-21,gke,asia-south1,prod,mlops,reliability,57.085,10.644,0.612,81.388,78.105,1
finops-budget-089-00906,2026-01-06,project-16,gke,europe-west1,dev,platform,security,42.408,4.644,0.314,121.904,54.446,0
finops-budget-089-00907,2026-01-07,project-05,gke,asia-south1,staging,mlops,security,36.974,10.452,0.594,68.303,68.08,0
finops-budget-089-00908,2026-01-08,project-21,gke,us-east1,dev,security,cost,52.198,32.516,0.287,177.517,100,1
finops-budget-089-00909,2026-01-09,project-05,cloud-sql,asia-south1,staging,platform,cost,23.372,17.284,0.868,108.757,94.75,1
finops-budget-089-00910,2026-01-10,project-17,vertex-ai,us-east1,staging,security,latency,29.505,12.028,0.598,107.115,74.943,1
finops-budget-089-00911,2026-01-11,project-09,pubsub,us-east1,dev,finops,reliability,47.893,9.461,0.247,23.389,50.894,0
finops-budget-089-00912,2026-01-12,project-20,vertex-ai,asia-south1,dev,mlops,reliability,55.5,26.08,0.526,119.562,100,1
finops-budget-089-00913,2026-01-13,project-08,vertex-ai,us-central1,prod,platform,latency,94.839,5.242,0.8,139.402,93.754,1
finops-budget-089-00914,2026-01-14,project-05,compute,us-east1,prod,security,security,16.566,5.531,0.534,123.998,55.477,0
finops-budget-089-00915,2026-01-15,project-12,gke,us-east1,prod,finops,cost,65.168,10.387,0.394,174.44,86.274,1
finops-budget-089-00916,2026-01-16,project-07,gke,us-east1,prod,finops,reliability,66.215,5.173,0.884,130.868,85.27,1
finops-budget-089-00917,2026-01-17,project-18,compute,us-central1,dev,platform,security,54.928,19.453,0.782,71.578,100,1
finops-budget-089-00918,2026-01-18,project-08,pubsub,us-east1,staging,finops,cost,11.514,8.95,0.51,166.422,67.033,0
finops-budget-089-00919,2026-01-19,project-05,pubsub,us-east1,sandbox,finops,cost,37.567,11.986,0.422,222.494,88.333,1
finops-budget-089-00920,2026-01-20,project-24,vertex-ai,europe-west1,staging,security,security,31.883,6.345,0.65,89.034,61.698,1
finops-budget-089-00921,2026-01-21,project-04,cloud-sql,asia-south1,dev,security,security,44.938,12.839,0.716,102.84,85.743,1
finops-budget-089-00922,2026-01-22,project-04,cloud-run,europe-west1,prod,platform,reliability,45.178,8.874,0.387,43.516,56.409,0
finops-budget-089-00923,2026-01-23,project-16,vertex-ai,europe-west1,prod,mlops,cost,61.439,8.671,0.368,146.271,75.947,1
finops-budget-089-00924,2026-01-24,project-18,bigquery,asia-south1,dev,finops,latency,31.77,6.573,0.537,193.585,73.483,1
finops-budget-089-00925,2026-01-25,project-24,cloud-sql,asia-south1,prod,security,reliability,46.17,6.953,0.69,109.713,72.533,1
finops-budget-089-00926,2026-01-26,project-13,cloud-run,us-east1,dev,backend,security,27.83,12.632,0.947,175.629,97.973,1
finops-budget-089-00927,2026-01-27,project-22,pubsub,europe-west1,dev,platform,latency,39.989,7.781,0.56,156.512,74.576,1
finops-budget-089-00928,2026-01-28,project-19,cloud-sql,asia-south1,prod,data,quality,53.424,10.76,0.333,174.978,80.978,1
finops-budget-089-00929,2026-01-29,project-03,bigquery,asia-south1,prod,mlops,security,97.83,8.854,0.535,212.585,100,1
finops-budget-089-00930,2026-01-30,project-12,pubsub,europe-west1,prod,data,quality,81.407,14.947,0.457,173.77,100,1
finops-budget-089-00931,2026-01-31,project-06,vertex-ai,us-east1,prod,backend,latency,91.395,8.987,0.677,46.823,83.481,1
finops-budget-089-00932,2026-02-01,project-23,cloud-sql,global,staging,security,cost,57.219,14.052,0.01,63.114,62.369,1
finops-budget-089-00933,2026-02-02,project-17,pubsub,us-central1,staging,security,latency,87.291,9.067,0.566,3.931,72.091,1
finops-budget-089-00934,2026-02-03,project-24,cloud-sql,global,dev,security,cost,61.431,6.072,0.63,136.685,77.652,1
finops-budget-089-00935,2026-02-04,project-19,cloud-run,europe-west1,prod,backend,reliability,87.741,8.229,0.668,123.926,91.363,1
finops-budget-089-00936,2026-02-05,project-04,bigquery,global,prod,backend,reliability,87.191,2.251,0.321,74.577,57.88,0
finops-budget-089-00937,2026-02-06,project-12,cloud-run,us-east1,prod,security,reliability,69.452,6.587,0.225,103.7,62.676,1
finops-budget-089-00938,2026-02-07,project-10,cloud-sql,us-central1,staging,security,reliability,62.152,6.009,0.336,162.62,71.25,1
finops-budget-089-00939,2026-02-08,project-06,vertex-ai,us-east1,staging,mlops,reliability,0.0,5.442,0.653,35.739,40.765,0
finops-budget-089-00940,2026-02-09,project-02,cloud-run,europe-west1,sandbox,backend,latency,38.637,9.651,0.712,113.652,77.536,1
finops-budget-089-00941,2026-02-10,project-24,pubsub,asia-south1,dev,security,security,0.0,20.146,0.44,30.642,66.876,0
finops-budget-089-00942,2026-02-11,project-18,gke,us-east1,staging,finops,cost,43.733,4.086,0.806,49.439,60.26,0
finops-budget-089-00943,2026-02-12,project-03,cloud-run,global,prod,data,security,32.742,14.629,0.57,130.83,84.623,1
finops-budget-089-00944,2026-02-13,project-02,cloud-run,global,dev,security,reliability,59.74,6.359,0.415,0.0,50.272,0
finops-budget-089-00945,2026-02-14,project-12,cloud-run,asia-south1,staging,platform,reliability,70.433,18.589,0.384,48.943,88.603,1
finops-budget-089-00946,2026-02-15,project-13,bigquery,asia-south1,prod,data,reliability,6.101,6.516,0.677,95.052,54.896,0
finops-budget-089-00947,2026-02-16,project-01,vertex-ai,us-central1,prod,mlops,quality,95.063,14.426,0.461,158.397,100,1
finops-budget-089-00948,2026-02-17,project-04,pubsub,us-central1,sandbox,security,latency,63.2,7.394,0.671,122.464,80.717,1
finops-budget-089-00949,2026-02-18,project-23,vertex-ai,us-central1,dev,backend,latency,38.361,6.036,0.529,0.0,46.025,0
finops-budget-089-00950,2026-02-19,project-23,cloud-sql,asia-south1,staging,mlops,quality,14.903,13.58,0.56,111.741,72.798,1
finops-budget-089-00951,2026-02-20,project-11,bigquery,europe-west1,prod,security,latency,38.887,8.781,0.769,189.761,88.688,1
finops-budget-089-00952,2026-02-21,project-15,cloud-sql,asia-south1,prod,mlops,cost,64.239,9.21,0.403,81.986,70.035,0
finops-budget-089-00953,2026-02-22,project-17,gke,global,dev,mlops,reliability,45.502,17.611,0.684,157.469,100,1
finops-budget-089-00954,2026-02-23,project-06,cloud-run,asia-south1,staging,security,latency,57.118,11.265,0.486,182.154,89.85,1
finops-budget-089-00955,2026-02-24,project-22,pubsub,asia-south1,sandbox,mlops,reliability,60.405,5.14,0.419,126.751,66.285,0
finops-budget-089-00956,2026-02-25,project-09,vertex-ai,us-central1,dev,data,security,72.202,6.771,0.657,122.215,81.888,1
finops-budget-089-00957,2026-02-26,project-05,pubsub,us-central1,dev,mlops,security,38.701,12.379,0.439,136.76,77.739,1
finops-budget-089-00958,2026-02-27,project-15,vertex-ai,us-east1,staging,mlops,latency,43.443,3.657,0.213,136.982,51.17,0
finops-budget-089-00959,2026-02-28,project-19,compute,global,dev,mlops,reliability,60.91,12.36,0.651,129.849,91.88,1
finops-budget-089-00960,2026-03-01,project-16,cloud-sql,us-central1,dev,mlops,cost,41.465,10.209,0.684,178.774,88.345,1
finops-budget-089-00961,2026-03-02,project-01,compute,us-central1,prod,data,cost,68.238,8.111,0.321,122.085,71.848,1
finops-budget-089-00962,2026-03-03,project-15,gke,us-central1,prod,security,security,56.831,10.513,0.434,211.384,90.438,1
finops-budget-089-00963,2026-03-04,project-08,compute,asia-south1,dev,backend,security,26.098,16.221,0.907,103.792,93.865,1
finops-budget-089-00964,2026-03-05,project-05,cloud-run,europe-west1,prod,platform,cost,88.47,6.494,0.582,54.013,74.364,0
finops-budget-089-00965,2026-03-06,project-16,bigquery,global,prod,backend,reliability,49.789,7.846,0.434,114.068,67.558,1
finops-budget-089-00966,2026-03-07,project-15,bigquery,asia-south1,sandbox,backend,cost,40.358,10.607,0.593,175.53,85.228,1
finops-budget-089-00967,2026-03-08,project-08,vertex-ai,europe-west1,sandbox,security,reliability,32.461,6.146,0.936,113.883,75.07,1
finops-budget-089-00968,2026-03-09,project-24,bigquery,global,prod,backend,latency,68.609,13.502,0.427,151.279,92.524,1
finops-budget-089-00969,2026-03-10,project-03,bigquery,europe-west1,dev,platform,quality,24.324,10.305,0.781,158.218,82.967,1
finops-budget-089-00970,2026-03-11,project-24,cloud-sql,asia-south1,sandbox,mlops,security,10.82,13.982,0.539,90.384,68.458,1
finops-budget-089-00971,2026-03-12,project-06,compute,asia-south1,staging,data,latency,17.194,3.183,0.61,165.815,58.976,0
finops-budget-089-00972,2026-03-13,project-19,vertex-ai,global,prod,security,quality,45.099,5.021,0.509,92.384,58.788,0
finops-budget-089-00973,2026-03-14,project-18,compute,global,sandbox,finops,reliability,53.414,14.611,0.653,85.238,88.073,1
finops-budget-089-00974,2026-03-15,project-03,pubsub,us-central1,prod,finops,cost,86.498,9.804,0.672,52.684,84.353,1
finops-budget-089-00975,2026-03-16,project-14,vertex-ai,europe-west1,dev,platform,security,58.285,11.547,0.722,61.127,81.527,1
finops-budget-089-00976,2026-03-17,project-09,cloud-sql,us-east1,prod,mlops,cost,61.07,6.966,0.614,171.518,84.132,1
finops-budget-089-00977,2026-03-18,project-06,pubsub,us-east1,staging,finops,reliability,85.434,7.438,0.577,225.592,100,1
finops-budget-089-00978,2026-03-19,project-18,gke,asia-south1,staging,platform,quality,2.271,4.52,0.492,0.0,28.562,0
finops-budget-089-00979,2026-03-20,project-02,pubsub,global,prod,finops,cost,26.132,10.993,0.675,0.0,58.422,0
finops-budget-089-00980,2026-03-21,project-06,gke,asia-south1,dev,mlops,security,15.359,15.545,0.588,93.948,75.928,1
finops-budget-089-00981,2026-03-22,project-08,cloud-sql,us-east1,sandbox,backend,reliability,66.332,4.977,0.689,82.551,70.983,1
finops-budget-089-00982,2026-03-23,project-14,cloud-run,europe-west1,dev,data,latency,30.439,5.33,0.449,92.138,52.242,0
finops-budget-089-00983,2026-03-24,project-07,cloud-sql,us-east1,dev,security,security,22.808,17.056,0.861,123.375,95.907,1
finops-budget-089-00984,2026-03-25,project-02,cloud-run,asia-south1,prod,data,latency,92.196,12.382,0.45,140.203,97.356,1
finops-budget-089-00985,2026-03-26,project-17,compute,us-east1,sandbox,security,reliability,43.052,6.279,0.238,118.643,55.351,0
finops-budget-089-00986,2026-03-27,project-22,bigquery,europe-west1,prod,mlops,quality,33.673,4.356,0.684,54.713,53.869,0
finops-budget-089-00987,2026-03-28,project-22,pubsub,asia-south1,prod,mlops,cost,39.187,5.053,0.545,137.685,64.66,1
finops-budget-089-00988,2026-03-29,project-02,cloud-run,global,prod,data,latency,27.07,5.835,0.37,116.761,53.067,0
finops-budget-089-00989,2026-03-30,project-24,pubsub,us-central1,sandbox,data,cost,58.498,15.064,0.301,65.328,75.686,0
finops-budget-089-00990,2026-03-31,project-14,cloud-sql,global,dev,mlops,reliability,0.0,6.646,0.581,189.136,63.425,0
finops-budget-089-00991,2026-04-01,project-08,gke,global,prod,security,reliability,68.879,8.523,0.567,104.037,79.012,1
finops-budget-089-00992,2026-04-02,project-07,cloud-run,us-east1,dev,security,security,58.575,23.205,0.982,150.026,100,1
finops-budget-089-00993,2026-04-03,project-20,bigquery,europe-west1,prod,data,security,88.405,8.849,0.966,136.006,100,1
finops-budget-089-00994,2026-04-04,project-24,compute,global,dev,data,quality,32.739,11.145,0.551,161.61,80.317,1
finops-budget-089-00995,2026-04-05,project-11,pubsub,us-central1,prod,backend,quality,44.316,8.113,0.628,64.996,65.9,1
finops-budget-089-00996,2026-04-06,project-11,pubsub,global,prod,platform,security,45.256,14.446,0.571,76.543,80.694,1
finops-budget-089-00997,2026-04-07,project-20,compute,global,dev,finops,quality,58.709,11.322,0.547,0.0,66.111,1
finops-budget-089-00998,2026-04-08,project-01,compute,global,prod,backend,quality,62.482,8.578,0.582,51.913,69.825,1
finops-budget-089-00999,2026-04-09,project-14,pubsub,us-central1,prod,finops,cost,80.665,4.754,0.624,202.728,90.73,1
finops-budget-089-01000,2026-04-10,project-03,pubsub,europe-west1,staging,backend,reliability,44.912,6.571,0.462,12.757,49.082,0
