billing_record_id,usage_date,project_id,service_name,sku_category,environment,owning_team,gcp_region,usage_quantity,usage_unit,daily_cost_usd,committed_use_covered_pct,idle_resource_score,rightsizing_savings_usd,label_compliance,budget_threshold_pct,cost_anomaly
bill-002399,2026-02-28,analytics-dev,Cloud SQL,memory,sandbox,platform,us-east1,4639.271,slot_hour,36.69,0.33,0.652,4.56,1,107.91,0
bill-002400,2026-03-01,payments-prod,Cloud Storage,network,prod,data,us-east1,6385.304,slot_hour,47.94,0.7,0.166,3.04,1,65.67,0
bill-002401,2026-03-02,shared-services,BigQuery,query,prod,finops,global,4509.293,gibibyte,273.99,0.36,0.377,55.13,1,131.1,0
bill-002402,2026-03-03,ml-prod,Cloud Storage,network,prod,mlops,global,100.411,hour,100.71,0.16,0.389,9.41,1,137.96,0
bill-002403,2026-03-04,ml-prod,Cloud SQL,cpu,staging,data,us-central1,508.835,gibibyte,55.24,0.17,0.735,11.26,1,70.82,0
bill-002404,2026-03-05,analytics-dev,Vertex AI,storage,staging,finops,europe-west1,5016.433,request,171.41,0.25,0.545,16.59,1,134.97,0
bill-002405,2026-03-06,sandbox,Cloud Storage,query,dev,finops,us-central1,6840.85,gibibyte,53.1,0.24,0.816,15.66,0,180,1
bill-002406,2026-03-07,analytics-dev,GKE,query,prod,data,us-east1,3413.09,slot_hour,386.46,0.69,0.215,26.81,1,160.36,0
bill-002407,2026-03-08,shared-services,Cloud Storage,cpu,dev,platform,us-east1,1103.168,request,27.04,0.95,0.764,6.34,1,127.25,0
bill-002408,2026-03-09,payments-prod,Pub/Sub,training,dev,mlops,global,7868.077,gibibyte,21.54,0.43,0.533,3.21,1,180,0
bill-002409,2026-03-10,data-platform,BigQuery,memory,prod,finops,us-east1,4190.528,request,157.48,0.08,0.438,23.94,1,75.35,0
bill-002410,2026-03-11,analytics-dev,Vertex AI,query,prod,backend,asia-south1,7752.973,node_hour,171.47,0.84,0.599,46.48,1,59.33,0
bill-002411,2026-03-12,sandbox,GKE,query,prod,backend,asia-south1,1172.129,node_hour,148.81,0.5,0.706,18.57,1,61.75,0
bill-002412,2026-03-13,ml-prod,Cloud Storage,storage,prod,platform,europe-west1,6116.174,hour,118.66,0.93,0.347,21.3,1,162.55,0
bill-002413,2026-03-14,data-platform,BigQuery,storage,dev,platform,asia-south1,1989.122,gibibyte,97.5,0.39,0.596,27.17,1,163.87,0
bill-002414,2026-03-15,analytics-dev,Compute Engine,query,prod,finops,global,7315.059,gibibyte,181.07,0.12,0.142,5.4,1,118.35,0
bill-002415,2026-03-16,analytics-dev,Pub/Sub,memory,sandbox,finops,europe-west1,6999.393,gibibyte,3.67,0.58,0.359,0.6,1,48.29,0
bill-002416,2026-03-17,analytics-dev,Compute Engine,query,dev,mlops,asia-south1,6950.184,gibibyte,38.56,0.16,0.803,4.78,1,88.14,0
bill-002417,2026-03-18,payments-prod,Compute Engine,network,prod,finops,global,6480.822,node_hour,74.15,0.65,0.268,10.78,1,48.46,0
bill-002418,2026-03-19,payments-prod,Vertex AI,memory,staging,platform,global,37.455,slot_hour,47.17,0.95,0.6,11.28,0,37.14,0
bill-002419,2026-03-20,data-platform,Cloud SQL,storage,prod,mlops,us-east1,7667.693,gibibyte,254.41,0.92,0.348,43.02,1,143.73,0
bill-002420,2026-03-21,shared-services,Cloud SQL,training,prod,backend,global,4283.981,gibibyte,182.56,0.67,0.089,7.2,1,103.14,0
bill-002421,2026-03-22,analytics-dev,Pub/Sub,database,prod,finops,us-east1,6681.046,node_hour,27.15,0.9,0.311,1.77,1,75.0,0
bill-002422,2026-03-23,shared-services,Cloud SQL,cpu,prod,platform,global,7529.002,gibibyte,225.73,0.84,0.348,12.79,1,127.53,0
bill-002423,2026-03-24,shared-services,Pub/Sub,database,staging,backend,global,2984.43,request,18.49,0.31,0.841,4.73,1,112.74,0
bill-002424,2026-03-25,shared-services,Pub/Sub,training,prod,backend,asia-south1,6132.154,node_hour,107.14,0.29,0.119,4.56,1,180,1
bill-002425,2026-03-26,payments-prod,Vertex AI,storage,prod,finops,asia-south1,3011.473,node_hour,145.5,0.92,0.505,18.76,1,50.35,0
bill-002426,2026-03-27,shared-services,GKE,training,sandbox,finops,asia-south1,5489.285,node_hour,56.36,0.28,0.602,16.47,1,122.52,0
bill-002427,2026-03-28,sandbox,GKE,training,prod,data,europe-west1,4061.046,slot_hour,185.91,0.74,0.256,25.51,1,77.14,0
bill-002428,2026-03-29,payments-prod,GKE,training,prod,data,global,34.732,gibibyte,166.79,0.4,0.324,18.36,1,69.21,0
bill-002429,2026-03-30,ml-prod,Cloud SQL,training,prod,backend,asia-south1,3473.849,slot_hour,147.93,0.86,0.072,2.31,1,83.58,0
bill-002430,2026-03-31,ml-prod,GKE,storage,prod,platform,global,4076.261,node_hour,188.09,0.43,0.71,31.93,1,78.05,0
bill-002431,2026-04-01,data-platform,Cloud Storage,memory,sandbox,platform,europe-west1,1992.015,hour,8.95,0.62,0.463,2.21,1,61.72,0
bill-002432,2026-04-02,ml-prod,Cloud Storage,database,prod,backend,global,3529.951,slot_hour,76.41,0.26,0.307,7.86,1,104.67,0
bill-002433,2026-04-03,data-platform,GKE,memory,prod,finops,us-central1,4965.651,slot_hour,204.45,0.57,0.526,37.26,1,84.83,0
bill-002434,2026-04-04,sandbox,Compute Engine,cpu,dev,data,global,2776.403,slot_hour,34.62,0.09,0.736,13.47,1,79.13,0
bill-002435,2026-04-05,data-platform,Cloud SQL,memory,dev,backend,europe-west1,7932.193,node_hour,51.8,0.32,0.33,7.36,1,102.57,0
bill-002436,2026-04-06,shared-services,Vertex AI,network,dev,data,us-east1,3823.573,slot_hour,56.43,0.68,0.77,19.36,1,68.82,0
bill-002437,2026-04-07,analytics-dev,Pub/Sub,memory,prod,data,asia-south1,4620.343,node_hour,26.06,0.09,0.153,1.29,1,71.99,0
bill-002438,2026-04-08,shared-services,BigQuery,network,staging,mlops,us-east1,7444.513,node_hour,142.39,0.92,0.392,18.76,1,154.77,0
bill-002439,2026-04-09,shared-services,Cloud Storage,query,sandbox,backend,global,4071.995,hour,37.94,0.94,0.59,6.02,1,180,1
bill-002440,2026-04-10,payments-prod,Pub/Sub,network,dev,platform,asia-south1,6790.775,node_hour,6.04,0.4,0.609,0.59,1,55.41,0
bill-002441,2026-04-11,analytics-dev,Cloud Storage,training,dev,mlops,us-central1,3632.893,slot_hour,31.4,0.36,0.721,11.29,1,147.76,0
bill-002442,2026-04-12,data-platform,Pub/Sub,cpu,prod,data,asia-south1,5827.307,gibibyte,47.1,0.54,0.134,1.37,1,130.11,0
bill-002443,2026-04-13,data-platform,Cloud Storage,database,staging,data,us-central1,7250.64,slot_hour,21.19,0.37,0.712,4.78,1,65.2,0
bill-002444,2026-04-14,shared-services,Cloud SQL,storage,dev,backend,us-central1,6500.026,slot_hour,64.8,0.27,0.925,28.39,1,128.32,0
bill-002445,2026-04-15,sandbox,BigQuery,network,prod,finops,us-central1,2168.957,request,106.13,0.75,0.185,6.36,1,50.78,0
bill-002446,2026-04-16,analytics-dev,Compute Engine,query,sandbox,data,asia-south1,3038.156,hour,19.78,0.75,0.8,4.22,1,67.05,0
bill-002447,2026-04-17,shared-services,Cloud SQL,training,sandbox,mlops,us-east1,3439.41,node_hour,24.24,0.65,0.77,4.05,0,71.29,0
bill-002448,2026-04-18,data-platform,Compute Engine,query,staging,backend,us-east1,3579.607,request,72.26,0.61,0.842,18.24,1,107.05,0
bill-002449,2026-04-19,ml-prod,GKE,network,prod,platform,us-east1,1996.96,node_hour,136.53,0.7,0.236,9.11,1,56.65,0
bill-002450,2026-04-20,data-platform,Compute Engine,memory,prod,mlops,us-central1,3188.245,node_hour,181.96,0.35,0.327,21.83,1,118.93,0
bill-002451,2026-04-21,payments-prod,Pub/Sub,cpu,prod,platform,us-central1,2854.91,node_hour,23.99,0.82,0.239,2.03,1,66.27,0
bill-002452,2026-04-22,analytics-dev,BigQuery,cpu,prod,finops,asia-south1,7268.967,gibibyte,290.48,0.69,0.074,9.93,1,138.99,0
bill-002453,2026-04-23,payments-prod,Compute Engine,storage,sandbox,data,global,1268.809,hour,19.25,0.84,0.691,3.92,1,65.25,0
bill-002454,2026-04-24,payments-prod,BigQuery,storage,staging,data,us-central1,3191.095,node_hour,79.96,0.85,0.742,32.01,1,86.91,0
bill-002455,2026-04-25,payments-prod,Cloud Storage,cpu,dev,mlops,us-central1,1785.24,request,13.13,0.46,0.599,1.79,1,61.79,0
bill-002456,2026-04-26,shared-services,Compute Engine,storage,prod,mlops,europe-west1,5823.027,gibibyte,126.15,0.65,0.391,11.42,1,82.45,0
bill-002457,2026-04-27,sandbox,Cloud SQL,memory,prod,data,asia-south1,6874.982,gibibyte,177.9,0.56,0.339,20.29,1,100.51,0
bill-002458,2026-04-28,payments-prod,Cloud SQL,query,sandbox,backend,us-central1,7239.894,request,11.1,0.84,0.403,1.93,1,32.65,0
bill-002459,2026-04-29,analytics-dev,BigQuery,memory,dev,finops,global,7688.428,request,82.75,0.33,0.458,10.53,1,139.08,0
bill-002460,2026-04-30,analytics-dev,Pub/Sub,memory,prod,platform,asia-south1,5763.677,request,55.58,0.54,0.282,7.73,1,153.54,0
bill-002461,2026-05-01,ml-prod,GKE,query,prod,platform,us-east1,4568.603,gibibyte,178.37,0.86,0.146,7.1,1,74.01,0
bill-002462,2026-05-02,shared-services,Pub/Sub,storage,prod,finops,us-east1,7060.207,hour,59.4,0.53,0.173,5.13,1,164.09,0
bill-002463,2026-05-03,data-platform,Vertex AI,network,staging,finops,asia-south1,2208.033,node_hour,87.09,0.66,0.5,12.12,1,68.57,0
bill-002464,2026-05-04,ml-prod,Cloud SQL,network,prod,platform,us-central1,1784.439,slot_hour,120.72,0.19,0.196,5.86,1,68.2,0
bill-002465,2026-05-05,data-platform,GKE,training,sandbox,data,us-central1,7722.125,request,63.66,0.55,0.745,24.37,1,138.39,0
bill-002466,2026-05-06,ml-prod,Vertex AI,storage,sandbox,backend,us-central1,1635.013,request,65.51,0.57,0.482,16.86,1,119.11,0
bill-002467,2026-05-07,sandbox,Pub/Sub,query,prod,backend,global,2086.577,request,20.85,0.12,0.054,0.36,1,57.6,0
bill-002468,2026-05-08,data-platform,Cloud Storage,network,staging,platform,asia-south1,7179.68,slot_hour,22.15,0.61,0.687,6.14,1,68.15,0
bill-002469,2026-05-09,data-platform,Vertex AI,network,prod,backend,global,58.592,node_hour,276.69,0.49,0.389,21.36,1,95.74,0
bill-002470,2026-05-10,shared-services,Cloud Storage,training,prod,data,us-central1,4701.999,gibibyte,87.21,0.66,0.045,1.78,1,119.47,0
bill-002471,2026-05-11,payments-prod,Cloud SQL,training,dev,finops,asia-south1,6911.063,request,56.47,0.47,0.857,8.79,1,111.82,0
bill-002472,2026-05-12,shared-services,Compute Engine,cpu,staging,backend,us-east1,6059.809,slot_hour,223.44,0.52,0.551,67.68,1,180,1
bill-002473,2026-05-13,analytics-dev,GKE,memory,staging,backend,europe-west1,2004.908,gibibyte,167.19,0.93,0.672,52.6,1,157.73,0
bill-002474,2026-05-14,data-platform,Compute Engine,storage,dev,backend,us-east1,7495.495,slot_hour,27.87,0.1,0.633,2.81,1,63.7,0
bill-002475,2026-05-15,data-platform,Cloud Storage,storage,staging,platform,europe-west1,3403.488,gibibyte,29.56,0.63,0.876,13.34,1,90.95,0
bill-002476,2026-05-16,sandbox,Pub/Sub,cpu,sandbox,backend,asia-south1,5938.022,node_hour,9.76,0.82,0.669,2.12,0,128.42,0
bill-002477,2026-05-17,ml-prod,Vertex AI,database,prod,backend,asia-south1,7527.554,request,435.75,0.54,0.258,56.41,1,150.78,0
bill-002478,2026-05-18,analytics-dev,Vertex AI,database,staging,mlops,us-east1,7594.607,hour,69.59,0.58,0.769,12.57,1,54.8,0
bill-002479,2026-05-19,sandbox,Cloud SQL,memory,staging,platform,us-central1,6945.5,hour,52.33,0.85,0.177,4.73,1,67.09,0
bill-002480,2026-05-20,ml-prod,Vertex AI,memory,prod,finops,us-east1,5835.113,request,307.38,0.73,0.198,30.08,1,106.36,0
bill-002481,2026-05-21,shared-services,Pub/Sub,network,staging,data,global,4460.569,request,27.65,0.35,0.838,12.6,1,168.6,0
bill-002482,2026-05-22,analytics-dev,Cloud SQL,storage,prod,backend,us-central1,3793.555,hour,119.64,0.15,0.199,11.79,1,67.59,0
bill-002483,2026-05-23,analytics-dev,GKE,cpu,dev,platform,us-east1,6159.966,request,81.61,0.59,0.836,26.89,1,119.14,0
bill-002484,2026-05-24,payments-prod,Cloud SQL,database,prod,mlops,asia-south1,289.366,request,139.17,0.14,0,0.0,1,78.63,0
bill-002485,2026-05-25,ml-prod,Compute Engine,query,staging,backend,europe-west1,18.292,gibibyte,34.06,0.37,0.753,5.33,0,50.46,0
bill-002486,2026-05-26,data-platform,Compute Engine,memory,prod,finops,asia-south1,6817.989,hour,195.11,0.71,0.244,16.34,1,127.52,0
bill-002487,2026-05-27,analytics-dev,Cloud SQL,cpu,prod,data,global,5173.3,request,179.97,0.14,0.023,1.81,1,101.68,0
bill-002488,2026-05-28,analytics-dev,Vertex AI,cpu,sandbox,finops,us-central1,6659.54,request,44.24,0.35,0.852,6.95,1,80.44,0
bill-002489,2026-05-29,sandbox,Cloud Storage,database,dev,data,us-central1,7610.213,request,24.65,0.42,0.719,7.21,1,116.0,0
bill-002490,2026-05-30,sandbox,Cloud SQL,database,prod,data,global,3143.546,request,212.05,0.24,0.349,21.14,1,119.8,0
bill-002491,2026-05-31,ml-prod,BigQuery,memory,prod,platform,global,7213.968,gibibyte,129.86,0.76,0.391,24.12,1,62.13,0
bill-002492,2026-06-01,analytics-dev,BigQuery,database,dev,mlops,asia-south1,2838.472,slot_hour,43.11,0.08,0.576,5.81,1,72.45,0
bill-002493,2026-06-02,analytics-dev,GKE,memory,dev,mlops,global,3926.362,node_hour,77.14,0.56,0.642,22.09,0,112.61,0
bill-002494,2026-06-03,data-platform,BigQuery,network,staging,backend,europe-west1,3042.262,node_hour,90.02,0.35,0.895,43.03,1,97.85,0
bill-002495,2026-06-04,shared-services,Compute Engine,storage,sandbox,mlops,global,2373.699,node_hour,70.61,0.93,0.769,20.37,1,180,1
bill-002496,2026-06-05,sandbox,Vertex AI,query,prod,platform,us-east1,7602.782,slot_hour,337.99,0.74,0.201,13.39,0,116.95,0
bill-002497,2026-06-06,data-platform,GKE,network,prod,mlops,us-east1,5246.331,slot_hour,298.77,0.55,0.368,51.67,1,123.97,0
bill-002498,2026-06-07,payments-prod,Cloud SQL,cpu,prod,backend,europe-west1,3727.659,node_hour,122.72,0.77,0.347,9.82,1,69.33,0
bill-002499,2026-06-08,payments-prod,Compute Engine,database,sandbox,finops,europe-west1,1454.22,request,43.38,0.43,0.792,14.11,1,147.05,0
bill-002500,2026-06-09,shared-services,Cloud Storage,database,dev,backend,europe-west1,5091.596,request,8.34,0.08,0.605,0.9,1,39.25,0
bill-002501,2026-06-10,shared-services,Compute Engine,cpu,sandbox,mlops,europe-west1,771.39,request,9.18,0.06,0.685,2.82,1,31.12,0
bill-002502,2026-06-11,analytics-dev,Pub/Sub,query,dev,finops,us-central1,5342.748,request,9.15,0.38,0.483,1.47,1,83.94,0
bill-002503,2026-06-12,analytics-dev,Cloud Storage,training,staging,data,global,4689.336,gibibyte,65.03,0.49,0.562,18.36,1,180,0
bill-002504,2026-06-13,shared-services,Vertex AI,cpu,sandbox,backend,global,6552.82,gibibyte,78.74,0.24,0.463,16.27,1,143.16,0
bill-002505,2026-06-14,data-platform,Cloud SQL,training,sandbox,backend,europe-west1,7132.281,slot_hour,34.69,0.44,0.336,4.59,1,102.03,0
bill-002506,2026-06-15,payments-prod,Cloud Storage,training,prod,mlops,us-central1,6573.154,hour,45.21,0.6,0.103,1.43,1,61.93,0
bill-002507,2026-06-16,ml-prod,BigQuery,network,staging,backend,asia-south1,7089.884,node_hour,79.81,0.57,0.567,11.35,1,86.75,0
bill-002508,2026-06-17,data-platform,Cloud Storage,storage,dev,mlops,global,1653.212,gibibyte,15.04,0.37,0.525,1.57,1,70.78,0
bill-002509,2026-06-18,analytics-dev,Vertex AI,storage,dev,platform,asia-south1,5255.378,gibibyte,37.56,0.93,0.485,9.29,1,45.8,0
bill-002510,2026-06-19,data-platform,Cloud SQL,database,prod,platform,europe-west1,6990.314,slot_hour,374.94,0.87,0.192,29.32,1,180,0
bill-002511,2026-06-20,shared-services,Cloud SQL,memory,staging,backend,asia-south1,7157.873,slot_hour,111.48,0.28,0.518,20.44,1,142.92,0
bill-002512,2026-06-21,payments-prod,Cloud Storage,memory,dev,backend,europe-west1,7649.423,slot_hour,12.66,0.23,0.59,2.57,1,59.58,0
bill-002513,2026-06-22,sandbox,BigQuery,memory,prod,data,us-central1,374.927,slot_hour,139.15,0.47,0.255,11.36,1,66.58,0
bill-002514,2026-06-23,shared-services,Cloud Storage,memory,sandbox,finops,us-central1,7137.746,node_hour,11.47,0.59,0.401,2.25,1,79.1,0
bill-002515,2026-06-24,payments-prod,Vertex AI,memory,staging,platform,asia-south1,7425.465,node_hour,157.65,0.57,0.373,25.96,1,124.13,0
bill-002516,2026-06-25,analytics-dev,GKE,training,sandbox,data,us-east1,986.062,slot_hour,43.95,0.94,0.417,5.81,1,95.54,0
bill-002517,2026-06-26,ml-prod,Vertex AI,storage,staging,data,asia-south1,2174.078,node_hour,64.58,0.87,0.404,14.17,0,50.85,0
bill-002518,2026-06-27,sandbox,Cloud Storage,database,staging,data,us-east1,6377.428,hour,95.29,0.76,0.781,35.3,0,180,1
bill-002519,2026-06-28,payments-prod,Compute Engine,database,prod,mlops,us-central1,2677.551,gibibyte,102.13,0.92,0.341,14.57,1,66.75,0
bill-002520,2026-06-29,ml-prod,Pub/Sub,storage,prod,platform,us-central1,5834.674,gibibyte,26.74,0.39,0.23,1.28,1,73.87,0
bill-002521,2026-01-01,analytics-dev,Cloud Storage,database,dev,mlops,europe-west1,4324.665,node_hour,23.19,0.61,0.517,4.2,1,109.13,0
bill-002522,2026-01-02,payments-prod,Cloud Storage,memory,prod,platform,global,3841.18,slot_hour,118.73,0.35,0.146,3.84,1,162.64,0
bill-002523,2026-01-03,payments-prod,Vertex AI,training,staging,finops,asia-south1,7353.598,slot_hour,122.83,0.57,0.398,8.89,1,96.72,0
bill-002524,2026-01-04,payments-prod,Cloud SQL,database,dev,finops,global,3275.778,node_hour,73.89,0.93,0.512,5.91,0,146.32,0
bill-002525,2026-01-05,shared-services,Compute Engine,database,dev,finops,europe-west1,4125.465,hour,36.28,0.38,0.614,6.65,1,82.93,0
bill-002526,2026-01-06,shared-services,Pub/Sub,training,prod,backend,us-east1,6083.995,request,30.64,0.66,0.111,0.99,1,84.64,0
bill-002527,2026-01-07,shared-services,GKE,storage,prod,platform,us-east1,2456.633,node_hour,268.94,0.54,0.67,34.66,1,111.59,0
bill-002528,2026-01-08,ml-prod,Cloud Storage,network,dev,mlops,asia-south1,676.231,node_hour,29.49,0.32,0.664,10.36,0,138.78,0
bill-002529,2026-01-09,analytics-dev,Vertex AI,training,dev,backend,us-east1,1393.633,gibibyte,30.62,0.62,0.319,3.95,1,37.34,0
bill-002530,2026-01-10,payments-prod,Compute Engine,cpu,staging,platform,asia-south1,2111.624,node_hour,78.3,0.81,0.4,11.75,1,116.0,0
bill-002531,2026-01-11,ml-prod,Compute Engine,storage,staging,data,us-central1,6737.158,request,87.66,0.47,0.733,23.4,1,129.87,0
bill-002532,2026-01-12,sandbox,GKE,storage,dev,backend,europe-west1,5157.501,node_hour,31.52,0.79,0.456,4.0,1,46.01,0
bill-002533,2026-01-13,shared-services,GKE,training,prod,platform,us-central1,5937.475,hour,269.36,0.55,0.39,42.38,1,111.77,0
bill-002534,2026-01-14,ml-prod,BigQuery,cpu,prod,data,asia-south1,278.033,slot_hour,129.73,0.2,0.239,13.36,1,62.07,0
bill-002535,2026-01-15,analytics-dev,GKE,training,prod,backend,us-east1,4012.159,request,156.19,0.15,0.422,13.54,1,64.81,0
bill-002536,2026-01-16,analytics-dev,Cloud SQL,memory,prod,platform,us-east1,5954.72,node_hour,344.54,0.77,0.539,81.81,1,180,0
bill-002537,2026-01-17,sandbox,GKE,cpu,prod,finops,global,6079.087,node_hour,209.67,0.57,0.501,34.01,1,87.0,0
bill-002538,2026-01-18,sandbox,GKE,cpu,dev,backend,asia-south1,6032.523,slot_hour,61.73,0.6,0.529,14.72,0,90.12,0
bill-002539,2026-01-19,sandbox,Compute Engine,memory,prod,mlops,us-east1,3526.929,node_hour,271.5,0.73,0.702,57.51,1,177.45,0
bill-002540,2026-01-20,analytics-dev,Compute Engine,query,staging,mlops,europe-west1,2241.222,slot_hour,80.78,0.42,0.653,14.76,1,119.67,0
bill-002541,2026-01-21,sandbox,BigQuery,storage,prod,platform,us-central1,1919.225,gibibyte,147.88,0.18,0.277,12.94,1,70.76,0
bill-002542,2026-01-22,ml-prod,Compute Engine,memory,prod,backend,asia-south1,2413.935,slot_hour,190.31,0.16,0.171,11.98,1,124.39,0
bill-002543,2026-01-23,shared-services,Pub/Sub,memory,dev,data,global,7509.013,hour,11.25,0.09,0.472,2.51,0,103.21,0
bill-002544,2026-01-24,sandbox,GKE,training,prod,data,us-east1,6911.136,request,334.14,0.11,0.313,44.51,1,138.65,0
bill-002545,2026-01-25,shared-services,Pub/Sub,query,dev,data,europe-west1,5152.054,gibibyte,6.31,0.93,0.596,1.74,1,57.89,0
bill-002546,2026-01-26,analytics-dev,Compute Engine,memory,staging,finops,asia-south1,234.795,gibibyte,38.12,0.72,0.639,5.49,1,56.47,0
bill-002547,2026-01-27,analytics-dev,Vertex AI,training,prod,data,asia-south1,1053.899,gibibyte,456.14,0.29,0.474,54.82,1,157.83,0
bill-002548,2026-01-28,sandbox,Cloud SQL,cpu,staging,finops,global,287.69,hour,111.13,0.64,0.805,38.09,1,142.47,0
bill-002549,2026-01-29,shared-services,Cloud SQL,query,sandbox,data,us-east1,7017.986,request,20.65,0.1,0.236,2.09,1,60.74,0
bill-002550,2026-01-30,shared-services,Cloud SQL,network,prod,data,us-central1,2370.341,request,210.85,0.17,0.364,38.45,1,119.12,0
bill-002551,2026-01-31,payments-prod,Cloud SQL,query,staging,mlops,us-east1,3715.788,slot_hour,76.23,0.48,0.799,17.08,1,97.73,0
bill-002552,2026-02-01,analytics-dev,GKE,network,staging,data,us-central1,5397.616,gibibyte,79.08,0.62,0.66,16.14,1,74.6,0
bill-002553,2026-02-02,payments-prod,GKE,query,staging,data,asia-south1,6141.233,request,87.29,0.68,0.728,32.12,1,82.35,0
bill-002554,2026-02-03,ml-prod,Cloud SQL,query,prod,backend,asia-south1,3838.808,gibibyte,212.63,0.32,0.273,18.97,1,120.13,0
bill-002555,2026-02-04,ml-prod,BigQuery,query,prod,backend,asia-south1,7090.462,gibibyte,193.61,0.82,0.508,31.79,1,92.64,0
bill-002556,2026-02-05,payments-prod,Vertex AI,network,dev,data,global,321.505,request,173.86,0.7,0.609,55.14,1,180,0
bill-002557,2026-02-06,sandbox,GKE,network,prod,backend,europe-west1,1185.232,request,241.85,0.19,0.486,25.28,1,100.35,0
bill-002558,2026-02-07,data-platform,Cloud SQL,memory,dev,backend,europe-west1,7351.766,request,33.21,0.42,0.27,2.87,1,65.76,0
bill-002559,2026-02-08,analytics-dev,Cloud Storage,storage,dev,data,us-east1,4091.725,gibibyte,8.49,0.34,0.523,1.72,1,39.95,0
bill-002560,2026-02-09,data-platform,GKE,training,prod,backend,us-central1,2760.476,request,208.3,0.48,0.367,11.5,1,86.43,0
bill-002561,2026-02-10,shared-services,Cloud Storage,training,prod,finops,europe-west1,2068.111,hour,79.72,0.77,0.497,21.43,1,109.21,0
